"participantnumber"	"activityname"	"1timebodyaccelerationmeanvaluex"	"2timebodyaccelerationmeanvaluey"	"3timebodyaccelerationmeanvaluez"	"41timegravityaccelerationmeanvaluex"	"42timegravityaccelerationmeanvaluey"	"43timegravityaccelerationmeanvaluez"	"81timebodyaccelerationjerkmeanvaluex"	"82timebodyaccelerationjerkmeanvaluey"	"83timebodyaccelerationjerkmeanvaluez"	"121timebodygyroscopemeanvaluex"	"122timebodygyroscopemeanvaluey"	"123timebodygyroscopemeanvaluez"	"161timebodygyroscopejerkmeanvaluex"	"162timebodygyroscopejerkmeanvaluey"	"163timebodygyroscopejerkmeanvaluez"	"201timebodyaccelerationmagnitudemeanvalue"	"214timegravityaccelerationmagnitudemeanvalue"	"227timebodyaccelerationjerkmagnitudemeanvalue"	"240timebodygyroscopemagnitudemeanvalue"	"253timebodygyroscopejerkmagnitudemeanvalue"	"266fastfouriertransformbodyaccelerationmeanvaluex"	"267fastfouriertransformbodyaccelerationmeanvaluey"	"268fastfouriertransformbodyaccelerationmeanvaluez"	"294fastfouriertransformbodyaccelerationmeanvaluefreqx"	"295fastfouriertransformbodyaccelerationmeanvaluefreqy"	"296fastfouriertransformbodyaccelerationmeanvaluefreqz"	"345fastfouriertransformbodyaccelerationjerkmeanvaluex"	"346fastfouriertransformbodyaccelerationjerkmeanvaluey"	"347fastfouriertransformbodyaccelerationjerkmeanvaluez"	"373fastfouriertransformbodyaccelerationjerkmeanvaluefreqx"	"374fastfouriertransformbodyaccelerationjerkmeanvaluefreqy"	"375fastfouriertransformbodyaccelerationjerkmeanvaluefreqz"	"424fastfouriertransformbodygyroscopemeanvaluex"	"425fastfouriertransformbodygyroscopemeanvaluey"	"426fastfouriertransformbodygyroscopemeanvaluez"	"452fastfouriertransformbodygyroscopemeanvaluefreqx"	"453fastfouriertransformbodygyroscopemeanvaluefreqy"	"454fastfouriertransformbodygyroscopemeanvaluefreqz"	"503fastfouriertransformbodyaccelerationmagnitudemeanvalue"	"513fastfouriertransformbodyaccelerationmagnitudemeanvaluefreq"	"516fastfouriertransformbodyaccelerationjerkmagnitudemeanvalue"	"526fastfouriertransformbodyaccelerationjerkmagnitudemeanvaluefreq"	"529fastfouriertransformbodygyroscopemagnitudemeanvalue"	"539fastfouriertransformbodygyroscopemagnitudemeanvaluefreq"	"542fastfouriertransformbodygyroscopejerkmagnitudemeanvalue"	"552fastfouriertransformbodygyroscopejerkmagnitudemeanvaluefreq"	"555angletimebodyaccelerationmeanvaluegravity"	"556angletimebodyaccelerationjerkmeanvaluegravitymeanvalue"	"557angletimebodygyroscopemeanvaluegravitymeanvalue"	"558angletimebodygyroscopejerkmeanvaluegravitymeanvalue"	"559anglexgravitimeymeanvalue"	"560angleygravitimeymeanvalue"	"561anglezgravitimeymeanvalue"	"4timebodyaccelerationstandarddeviationx"	"5timebodyaccelerationstandarddeviationy"	"6timebodyaccelerationstandarddeviationz"	"44timegravityaccelerationstandarddeviationx"	"45timegravityaccelerationstandarddeviationy"	"46timegravityaccelerationstandarddeviationz"	"84timebodyaccelerationjerkstandarddeviationx"	"85timebodyaccelerationjerkstandarddeviationy"	"86timebodyaccelerationjerkstandarddeviationz"	"124timebodygyroscopestandarddeviationx"	"125timebodygyroscopestandarddeviationy"	"126timebodygyroscopestandarddeviationz"	"164timebodygyroscopejerkstandarddeviationx"	"165timebodygyroscopejerkstandarddeviationy"	"166timebodygyroscopejerkstandarddeviationz"	"202timebodyaccelerationmagnitudestandarddeviation"	"215timegravityaccelerationmagnitudestandarddeviation"	"228timebodyaccelerationjerkmagnitudestandarddeviation"	"241timebodygyroscopemagnitudestandarddeviation"	"254timebodygyroscopejerkmagnitudestandarddeviation"
"15"	"sitting"	0.27290337979661	-0.0117188472271186	-0.11366125320339	0.89036426220339	0.210849305016949	0.00281565980440678	0.0784792788644068	-0.00898437589491525	-0.00237207545345763	-0.0377111130338983	-0.0803428762830509	0.0951978083898305	-0.0953649067966102	-0.0396068774557627	-0.0524148341983051	-0.958669836271186	-0.958669836271186	-0.986107839152542	-0.957331628305085	-0.992188893898305	-0.986619609491525	-0.938926430779661	-0.963227004915254	-4.22904796610179e-05	0.0966857195491525	0.151053127327119	-0.988106102033898	-0.978159013220339	-0.984908418474576	0.240022781071475	-6.7038305084726e-06	0.039756001679661	-0.986152580338983	-0.979201724745763	-0.966731518305085	0.10547568285661	-0.154626052352542	-0.00867259700677966	-0.949752001322034	0.157506318561017	-0.984689437118644	0.242818344188136	-0.973762179830509	-0.0544036755389831	-0.990180959322034	0.208016817940678	0.00128044672722034	0.0122376311237288	0.027477776	-0.0080464752279661	-0.734755767966102	-0.0659028501152542	0.019615626	-0.987084356101695	-0.922407162881356	-0.949338025084746	-0.982620883728814	-0.943561411694915	-0.952973658983051	-0.988162333898305	-0.978126998813559	-0.987011024745763	-0.988204115254237	-0.975321519491525	-0.963765802881356	-0.992889042711864	-0.990313307966102	-0.987937202542373	-0.93797790559322	-0.93797790559322	-0.984639018474576	-0.963475074915254	-0.989720049491525
"16"	"sitting"	0.280768574492754	-0.0102497939956522	-0.0891404038405797	0.942457377971014	-0.086588253942029	0.0892682200463768	0.0734346720289855	0.00985642890855072	-0.0115030575052174	-0.0412014042275362	-0.0574525433043478	0.0795736310463768	-0.0957204520289855	-0.0450369280637681	-0.0588371273536232	-0.961879680724638	-0.961879680724638	-0.987472699130435	-0.946417382463768	-0.992444606231884	-0.987043828985507	-0.961456685507246	-0.959552230434783	-0.00757859632753623	0.149987934068116	0.131560420550725	-0.990964251304348	-0.981752167391304	-0.981178036811594	0.203452532052174	-0.027202812815942	0.0110173707550725	-0.978632856956522	-0.96679600173913	-0.960058264057971	0.138693078721014	-0.174805735936232	0.207112798289855	-0.958335480724638	0.240617264101449	-0.983968635942029	0.320055144681159	-0.954060994347826	0.000688060278260866	-0.989363136376812	0.232631765847826	0.0179629102608696	-0.000160159956521735	0.00778734771304348	-0.0231777141086957	-0.79971926884058	0.142999748768116	-0.0411259984489855	-0.986825605362319	-0.951607872463768	-0.939672247101449	-0.980158243333333	-0.968023206956522	-0.945813561478261	-0.990861134782609	-0.981800970724638	-0.983487212898551	-0.981037373333333	-0.958336595507246	-0.960287831304348	-0.98958327942029	-0.990621793333333	-0.988364321449275	-0.941051236086957	-0.941051236086957	-0.983615334057971	-0.937942404637681	-0.988261252608696
"17"	"sitting"	0.2773570196875	-0.014156274084375	-0.11362408509375	0.94488374765625	-0.002814673171875	-0.135803881679687	0.075070986171875	0.0056097104915625	-0.0015544841534375	-0.042549159015625	-0.0669245931234375	0.0860053803375	-0.094247696875	-0.0411134199378125	-0.051090324421875	-0.97274734640625	-0.97274734640625	-0.99281471515625	-0.967177744375	-0.996334795	-0.9939693815625	-0.96992798921875	-0.97484160453125	0.0284866289765625	0.135749049678125	0.183913630364062	-0.99454262109375	-0.9883274196875	-0.9888280653125	0.232009757914063	0.0885338998796875	0.099508166859375	-0.98841106765625	-0.98879397953125	-0.98161709828125	0.167684958779688	-0.148799346228125	0.123430240928125	-0.973626755	0.126009669051562	-0.99142725046875	0.38152125453125	-0.98336929234375	-0.0181759388351563	-0.995204564375	0.3586823609625	-0.0091761503225	0.00281352192328125	0.02454278904375	-0.0571530263296875	-0.81445408953125	0.085758277453125	0.117860678351562	-0.9944439053125	-0.96185862984375	-0.96572919578125	-0.99019661703125	-0.9667201059375	-0.9566106440625	-0.99434060296875	-0.98863700234375	-0.990529261875	-0.98963832578125	-0.98612868078125	-0.9797052259375	-0.9952559371875	-0.9949818809375	-0.9938412575	-0.96506519109375	-0.96506519109375	-0.99144649921875	-0.97541025484375	-0.994446755625
"18"	"sitting"	0.27727001877193	-0.0128691279736842	-0.111904775824561	0.909816469298246	0.12988647622807	0.161877417894737	0.076622889	0.00694560289491228	0.00278757042058246	-0.0333057034385965	-0.0685796341105263	0.0848140511754386	-0.0954723233684211	-0.0397125591491228	-0.0523030404789474	-0.983674151754386	-0.983674151754386	-0.989869574561404	-0.977634992105263	-0.994873439824561	-0.993144920175439	-0.976538530350877	-0.982996441403509	0.0512363267736842	0.171289880184211	0.1714594817	-0.991924709824561	-0.983642391578947	-0.988689671578947	0.234747570824561	0.00687195409298246	0.0437438879403509	-0.989961500350877	-0.988702701403509	-0.983027386491228	0.113674949989474	-0.150376356784211	0.1032033883	-0.984781467192982	0.304581057473684	-0.990407075964912	0.459090849721053	-0.986535242105263	0.0492559518473684	-0.99480818754386	0.329617466666667	0.0146348425982456	0.0111668165140351	-0.040857837877193	-0.048496385377193	-0.740786431578947	-0.00746888583912281	-0.092884205877193	-0.994347988596491	-0.974928131052632	-0.977572717017544	-0.994043771403509	-0.984035479473684	-0.978340183157895	-0.991624662105263	-0.984002717017544	-0.990153121754386	-0.991956958947368	-0.986753343859649	-0.981525495438596	-0.994170190701754	-0.994224162105263	-0.992814325087719	-0.981595285964912	-0.981595285964912	-0.991159350526316	-0.981372675614035	-0.994868913508772
"19"	"sitting"	0.273830316164384	-0.016739260030137	-0.10870765430137	0.581371509041096	0.360343534657534	0.489126594657534	0.0753747129191781	0.0137921005843836	0.00173106800213699	-0.0214151280054795	-0.0520207886438356	0.0968980718168493	-0.100986131452055	-0.0425170215068493	-0.0590801684246575	-0.962074065616438	-0.962074065616438	-0.986423976027397	-0.942229043835616	-0.989450316575342	-0.979238031780822	-0.960763181917808	-0.96633509109589	-0.315288055164384	-0.00741060234232877	-0.00357815742876712	-0.986775590136986	-0.979141571643836	-0.98398048	0.091700311709589	-0.0925759101945205	0.0185381853307808	-0.981743664931507	-0.968188675753425	-0.968235777945205	-0.0192868116287671	-0.39302195830137	-0.147366971379452	-0.962632577945206	-0.0538580142455342	-0.983751646712329	0.268456602178082	-0.964238768493151	-0.192451620806849	-0.986727418493151	0.0978646251164384	0.0358415172794521	-0.0203678172205479	-0.000867430025479454	0.0441186431780822	-0.304548450821918	-0.176317791671233	-0.348064872739726	-0.976357663013699	-0.950388943972603	-0.951929615068493	-0.969355010136986	-0.96996981369863	-0.960394960821918	-0.987043285479452	-0.979267729041096	-0.986704740273973	-0.984625306849315	-0.959758309589041	-0.96559497630137	-0.988464752739726	-0.987465915068493	-0.98531069	-0.951755657260274	-0.951755657260274	-0.984205184931507	-0.950491807945205	-0.985831284657534
"20"	"sitting"	0.278045439090909	-0.0147229305131818	-0.108369634515152	0.924454522424242	0.0733385412878788	0.151679135228788	0.0746568393030303	0.00597430268636364	0.00160134859924242	-0.036405928969697	-0.0650689347121212	0.0642882138333333	-0.0959970816060606	-0.0407299244348485	-0.0465835149090909	-0.952738043030303	-0.952738043030303	-0.978774578333333	-0.939574435606061	-0.983010276060606	-0.981203064242424	-0.945198619242424	-0.947597457121212	-0.0618890358893939	-0.00500928635151515	0.00873886492424242	-0.982243603030303	-0.971158287575758	-0.973211461363636	0.136601130674242	-0.124408290681364	-0.0831229746409091	-0.969913284393939	-0.964643068787879	-0.950963363939394	-0.0327018882469697	-0.314720986151515	-0.144654837851515	-0.946913451666667	0.0408663540363636	-0.971730462575758	0.22971324275	-0.953399068181818	-0.174980134954545	-0.976108353787879	0.13363534380303	0.0295022701836364	0.0217677662666667	-0.00599574422121212	-0.0288132790984848	-0.764207058787879	0.0329072161772727	-0.0860447384742424	-0.983081858939394	-0.93612270469697	-0.929106396818182	-0.985829034393939	-0.966983534242424	-0.935854966151515	-0.982078229242424	-0.970896863484848	-0.976522488787879	-0.976309017121212	-0.960104508636364	-0.945771803484848	-0.977414910909091	-0.979684097272727	-0.979742084090909	-0.937764028181818	-0.937764028181818	-0.972537871515151	-0.941069909848485	-0.97507615
"21"	"sitting"	0.277539616823529	-0.0144009705494118	-0.112057887741176	0.940031368	0.0215206708823529	-0.0567766060705882	0.0757109789882353	0.0121020139594259	-0.000175352166235294	-0.0198712820612471	-0.0653077503317647	0.0831326042823529	-0.101114775129412	-0.0391483428502824	-0.0526409877294118	-0.974734999411765	-0.974734999411765	-0.985947225176471	-0.964971113764706	-0.990307349882353	-0.990610228	-0.968060947058824	-0.970859342941176	0.0879110564870588	0.173532229868235	0.127984474170588	-0.989759187058823	-0.979180438588235	-0.983434322941176	0.244349529764706	-0.0118456245047059	0.0250360370447059	-0.984893559764706	-0.979830938	-0.976839728941176	0.0890460544552941	-0.16118334856	0.0208820463952941	-0.974829227058824	0.250062689644706	-0.985342358705882	0.327937039236471	-0.977839702352941	0.0449663254035294	-0.990014272588235	0.248299546952471	0.0424169609831765	-0.00161665603176471	0.0039913382917647	0.0503097159294118	-0.809146631647059	0.0683217701176471	0.0612901141882353	-0.991777287176471	-0.966877560941176	-0.959567861764706	-0.992936404470588	-0.979355363176471	-0.965426493882353	-0.989439392235294	-0.979002804823529	-0.985823622941176	-0.988410501294118	-0.976380487294118	-0.976972658588235	-0.989472968470588	-0.989722663529412	-0.987954515294118	-0.971994251294118	-0.971994251294118	-0.986520865058824	-0.971225061647059	-0.990302232705882
"22"	"sitting"	0.273583822709677	-0.0123468446419355	-0.105827369516129	0.839305928709677	0.208553884	0.315551492322581	0.0807687311935484	-0.000842715149193548	-0.0126852481958065	-0.0360430675032258	-0.0793617444354839	0.0804426775241936	-0.0986493161935484	-0.0423409822741935	-0.0517193986693548	-0.942167353870968	-0.942167353870968	-0.979303714032258	-0.942077432741935	-0.98547603483871	-0.978505368225806	-0.939546007903226	-0.946635312419355	-0.162725371198387	-0.0080693304516129	-0.099919259516129	-0.980944505967742	-0.963129472580645	-0.975330718709677	0.214704630348387	-0.0605385147354839	-0.0355355531241935	-0.977266731129032	-0.959161754193548	-0.948367052258065	-0.0392582344514516	-0.273301879941935	-0.11797502196129	-0.943078237096774	-0.0543672717149677	-0.968908297096774	0.207314701474194	-0.951952767258065	-0.17107118966129	-0.977775448387097	0.0911684162903226	-0.00310506776290323	-0.0152935294256452	0.0570502921935484	-0.00874391463064516	-0.606494097903226	-0.0624642647935484	-0.2051951285	-0.978466823709677	-0.928059133795645	-0.917564853870968	-0.972009988709677	-0.954225015274194	-0.927950649854839	-0.981664149193548	-0.964782832419355	-0.978928356290323	-0.981099172419355	-0.950173478548387	-0.946501417741936	-0.985671250322581	-0.980275619354839	-0.97954410516129	-0.924336184035484	-0.924336184035484	-0.968576776774194	-0.933268487096774	-0.976503766290323
"23"	"sitting"	0.273351251617647	-0.0133945015676471	-0.103808679294118	0.936509242941176	0.1217510625	0.0630111556279412	0.0770022352205882	0.0101351394211029	-0.00148823351367647	-0.0472583464367647	-0.0684325551029412	0.0645673209117647	-0.0967422192647059	-0.0434602554691176	-0.0485561086867647	-0.944080772941176	-0.944080772941176	-0.982375503382353	-0.936593426911765	-0.986514066029412	-0.986325670882353	-0.953460406470588	-0.942031166764706	0.0459466909620588	0.130083858026471	0.0837341059411765	-0.984550863529412	-0.978136218235294	-0.972656226029412	0.285643525808824	-0.0438597429455882	0.0323132713205882	-0.977149986617647	-0.957920288823529	-0.965428833529412	0.0704401990367647	-0.0826203849176471	0.137545517458824	-0.945837830147059	0.162284907683824	-0.974121466764706	0.199533745057059	-0.952293277205882	0.125456560348529	-0.980707211470588	0.0531832551514706	0.0115616352485294	-0.00224226963529411	0.0360777403426471	-0.0386059614044118	-0.798066761764706	-2.2258617647059e-05	-0.0230392130294118	-0.987607636617647	-0.934933559264706	-0.905584390323529	-0.984536722205882	-0.960917426323529	-0.923953600294118	-0.984561803823529	-0.978045837794118	-0.975978995	-0.980363734264706	-0.948109526029412	-0.9597186325	-0.987084633970588	-0.980727445294118	-0.988130142058824	-0.924963263235294	-0.924963263235294	-0.973668776323529	-0.937006097352941	-0.979226997941177
"24"	"sitting"	0.273475690147059	-0.0131255097938235	-0.103041061426471	0.919637604411765	0.182254651955882	0.109559621020588	0.0763318528529412	0.00476702575745588	-0.00113300171426471	-0.0356229619955882	-0.0750132697044118	0.0800440230882353	-0.0951782658382353	-0.040616936	-0.051596655125	-0.968979156470588	-0.968979156470588	-0.985555822352941	-0.964633252352941	-0.991306424705882	-0.989529506764706	-0.962773200147059	-0.966991781176471	-0.0165992981941176	0.00154835032647059	0.0972629587797059	-0.988857403235294	-0.979228238382353	-0.981971300147059	0.187752123742647	-0.0884463992352941	-0.00446178350882353	-0.985676523823529	-0.981200181176471	-0.974686891029412	0.0410327203470588	-0.281538204205882	-0.0466430854957353	-0.968905031470588	0.0943831689514706	-0.984469962941177	0.353544370380882	-0.977973720735294	-0.103804539543971	-0.990854751176471	0.212296511463971	0.0205587512469118	-0.00503036659779412	-0.00106301174852941	-0.0370440296588235	-0.765209814558824	-0.0426557026279412	-0.0558413695220588	-0.990593766617647	-0.956255962058824	-0.957056111470588	-0.989660149852941	-0.971692544705882	-0.963406795735294	-0.988564382205882	-0.979573678088235	-0.984662946764706	-0.988111648676471	-0.977954005147059	-0.971277654117647	-0.991442007794118	-0.989780810588235	-0.989850160294118	-0.963779683235294	-0.963779683235294	-0.985418456176471	-0.969257162647059	-0.990724530735294
"25"	"sitting"	0.278541482461538	-0.0147696808030769	-0.109160440476923	0.865686078153846	0.208287142261538	0.167140956385077	0.0752087009912308	0.00485415893230769	0.00210760835861538	-0.0352052091230769	-0.0748002714615385	0.0852783892769231	-0.0954801379692308	-0.0391651423907692	-0.0495595643230769	-0.970409337076923	-0.970409337076923	-0.989545142461538	-0.966568718615385	-0.99286465	-0.991405498153846	-0.959117259384615	-0.974776131230769	-0.0316398345215385	0.125306723301538	0.108178546465692	-0.992478846153846	-0.982957002923077	-0.986326396461538	0.176656276830769	-0.0408130188664615	0.0587166219230769	-0.988002552461538	-0.983827801076923	-0.975805890153846	0.136192219210769	-0.300483308276923	0.0368690794884615	-0.967017992615385	0.194658204369231	-0.987941825538462	0.300439878492308	-0.979350913692308	-0.0911441489753846	-0.991781701692308	0.253370240815385	0.00795462410923077	-0.00733065523846154	0.0426911872830769	-0.0504620113735385	-0.701692020615385	-0.0645664581230769	-0.0984975363846154	-0.991892828615385	-0.947457617061538	-0.965139552153846	-0.988879980615385	-0.963415016923077	-0.969459982461538	-0.992278621692308	-0.982870991692308	-0.988433153384615	-0.989907584153846	-0.981193501846154	-0.972637558615385	-0.992304653846154	-0.991315767692308	-0.991491387846154	-0.960003414461538	-0.960003414461538	-0.988311804923077	-0.970639125692308	-0.991766403076923
"26"	"sitting"	0.258243530166667	-0.00713364541358974	-0.0974448692333333	0.782955611794872	0.223105562025641	0.314387627435897	0.0764443226333333	0.00692238958961538	-0.00780237981320513	-0.0370217449628205	-0.0840648503320513	0.0711109471666667	-0.095984817	-0.0403070205666667	-0.0487627204433077	-0.953079994102564	-0.953079994102564	-0.990898435769231	-0.954052945897436	-0.994466446282051	-0.982579546025641	-0.954299410641026	-0.967519149358974	-0.14901757589359	0.112830239679487	0.0745313733174231	-0.992025427435897	-0.985862886410256	-0.987989982948718	0.17657695075641	0.0466390168589744	0.0548784456073077	-0.990144882307692	-0.981740793333333	-0.970423693717949	0.106739301755128	-0.38419769075641	0.0345111450307692	-0.952411043717949	0.0890797482948718	-0.989481942820513	0.336786740217949	-0.97646387	-0.185666085064103	-0.993985447564103	0.300529363615385	-0.00026885276025641	0.0334113465417949	-0.00143055610282051	-0.0506427197858974	-0.564801133448718	-0.0779302425448718	-0.207419646512821	-0.979768987948718	-0.94079896551282	-0.950004414102564	-0.965082925641026	-0.949286700807692	-0.944580863846154	-0.99225839525641	-0.986215215641026	-0.99000871051282	-0.991027700512821	-0.973444813846154	-0.966441338076923	-0.995882512051282	-0.993139833846154	-0.991929788974359	-0.933602783410256	-0.933602783410256	-0.989986111666667	-0.964742022307692	-0.994033207051282
"27"	"sitting"	0.273941302571429	-0.0155269799285714	-0.105521912588571	0.839464714	0.212947021371429	0.276417431042857	0.0779038963571429	0.004670724222	-0.00611285425957143	-0.0371830822285714	-0.0797345645214286	0.0833752812157143	-0.0951635808	-0.0396410809285714	-0.0503883556285714	-0.979481668857143	-0.979481668857143	-0.989467178285714	-0.963565474	-0.994034710714286	-0.988682108428571	-0.974057855571429	-0.974665817	-0.0585153003971429	0.144625790198857	0.121635059074286	-0.990839607428571	-0.985238583714286	-0.987087721142857	0.194318820804286	-0.0105794955342857	0.03477278444	-0.987207904714286	-0.984141119142857	-0.976848134285714	0.0280636008338571	-0.159439066752857	0.0218168994742857	-0.974766466714286	0.207855626508571	-0.988773269428571	0.357920769852857	-0.979482820857143	-0.0230774093425714	-0.992390264285714	0.224975047905714	-0.000321402391857144	0.0256382561075714	0.02180281181	-0.0520481359642857	-0.630309218285714	-0.0662284828	-0.178206664085714	-0.988580107714286	-0.971579125714286	-0.965858735142857	-0.982445738	-0.982553336571429	-0.967268066	-0.990658097857143	-0.985097470714286	-0.988904001571429	-0.988492425142857	-0.982067465142857	-0.975713310142857	-0.993640318285714	-0.992226442142857	-0.991766787571429	-0.969526674714286	-0.969526674714286	-0.989200539571429	-0.970782132714286	-0.992112829571429
"28"	"sitting"	0.276977629444444	-0.0185404441258333	-0.111517939555556	0.907331309166667	-0.112596728361111	0.135402566816667	0.0768671621527778	0.0148338232684722	0.000257854017638888	-0.0339018030166667	-0.0673943850555556	0.087025401375	-0.0953935055833333	-0.0408007786402778	-0.0579015362166667	-0.955789708611111	-0.955789708611111	-0.973274366805556	-0.955175567083333	-0.981213159305556	-0.979820142638889	-0.946351650416667	-0.952226786666667	-0.0155481277013889	-0.0192655570097222	-0.00273826957083333	-0.976891804583333	-0.963054247083333	-0.972939551944444	0.147680902402778	-0.211341156344444	-0.0896276806138889	-0.973724326388889	-0.963117633611111	-0.954180279027778	0.0177422487072222	-0.320939754194444	-0.0574600312055556	-0.953928124027778	0.0291999772481944	-0.969178686666667	0.22911153675	-0.960297525	-0.137706077690278	-0.979465868888889	0.00249592740972222	0.0123677880686111	0.00766235295972222	-0.00447454344166667	-0.0153563357611111	-0.689362179583333	0.160675070619306	-0.0763153267916667	-0.983272806805556	-0.939905244861111	-0.936667245694444	-0.989132499583333	-0.971766352361111	-0.956087679583333	-0.976286679444444	-0.962219452777778	-0.976327426666667	-0.979671983472222	-0.956316505972222	-0.9566328025	-0.982155662638889	-0.980713868611111	-0.971001691388889	-0.947782703333333	-0.947782703333333	-0.970301646111111	-0.951065984027778	-0.978441918333333
"29"	"sitting"	0.2771799775	-0.016630680375	-0.1104118192	0.891563755166667	0.1556594569	0.286256063666667	0.0745438102516667	0.00598531404666667	0.003167700952	-0.0379271112333333	-0.0755797672133333	0.0580495969166667	-0.0953636995833333	-0.040001843485	-0.047000897695	-0.978017021833333	-0.978017021833333	-0.990719807666667	-0.962377332166667	-0.995392308166667	-0.991093963666667	-0.969609501666667	-0.975623030833333	-0.02866874131	0.107609317655	0.210335313366667	-0.993445760166667	-0.983883193	-0.988470241	0.277955332916667	0.0277396724596667	0.11719232372	-0.988393569	-0.990329245333333	-0.9739335945	0.0698387733133333	-0.173147233958333	-0.0194301189816667	-0.973346531833333	0.250970927783333	-0.990093703833333	0.33623279745	-0.980269425833333	-0.0696604205566667	-0.995063049	0.3077908781325	0.0203556366216667	0.00583557285	0.00135533348666667	-0.0535719711003333	-0.671099939833333	-0.0233932289533333	-0.181737384166667	-0.9907450195	-0.963222497833333	-0.968063878166667	-0.984679151833333	-0.973604289833333	-0.966032045333333	-0.993525560333333	-0.9840551	-0.990168733	-0.990178704833333	-0.988334019666667	-0.971227991666667	-0.9933220295	-0.995319164666667	-0.9928337675	-0.9692903165	-0.9692903165	-0.990531729333333	-0.971578024666667	-0.994905344
"30"	"sitting"	0.268336081379032	-0.00804731295322581	-0.099515446133871	0.825473836935484	0.114588392624871	0.34476602	0.0760057731790323	0.00975692523887097	-0.00278161828080645	-0.0358426482048387	-0.074353558416129	0.0702002598387097	-0.095270767516129	-0.0407930587264516	-0.0488204595806452	-0.957487221451613	-0.957487221451613	-0.987799055645161	-0.955847323870968	-0.993737388225806	-0.985008785	-0.954076042258065	-0.966274090645161	-0.122700486687097	0.00713815064193549	0.0927750236451613	-0.988775436451613	-0.980405717258064	-0.985978315322581	0.136689127145161	-0.127783839180645	-0.021487476616129	-0.987034626451613	-0.982005883387097	-0.961177109516129	-0.0154022432258065	-0.312781565	-0.0503841254806452	-0.959923388064516	0.0705937003967742	-0.985826330967742	0.318768530887097	-0.973876282903226	-0.146608517580645	-0.991750682096774	0.216651118587097	-0.0151925479935484	0.0458753732667742	-0.00759988451290322	-0.020855540333871	-0.596305441612903	0.00103946516129032	-0.227534606129032	-0.983622744193548	-0.937857000806452	-0.950654041290323	-0.978364712258065	-0.959361306774194	-0.956635663064516	-0.988864577419355	-0.980420928387097	-0.988164381290323	-0.988132669516129	-0.976477561935484	-0.955053200806452	-0.993868545483871	-0.992491322903226	-0.988124495645161	-0.942901466612903	-0.942901466612903	-0.98605764	-0.960641288225806	-0.991280225
"1"	"standing"	0.278917629056604	-0.0161375901037736	-0.110601817735849	0.942952000377358	-0.272983832264151	0.0134905823226415	0.0753766542264151	0.00797573092830189	-0.00368524954709434	-0.0239877347979245	-0.0593972209811321	0.074800751	-0.0996092129056604	-0.0440627877924528	-0.0489505466716981	-0.984278207358491	-0.984278207358491	-0.992367790566038	-0.976493792830189	-0.994966790566038	-0.995249932641509	-0.977070847735849	-0.985297098679245	0.0865153619088679	0.117478948718868	0.244858585792453	-0.994630797358491	-0.985418704528302	-0.990752166037736	0.314182940150943	0.0391618954943396	0.138581478749057	-0.986386786037736	-0.988984455849057	-0.980773122830189	-0.120293020603774	-0.0447191978169811	0.100607635139623	-0.985356361132075	0.284555290773585	-0.99254247754717	0.422220102264151	-0.984617623396226	-0.0286057725328302	-0.994815376981132	0.334498734301887	-0.000222340747169812	0.021963782690566	-0.0337938382037736	-0.0279229321962264	-0.743407887924528	0.270175032830189	0.0122528503773585	-0.995759901509434	-0.973190056415094	-0.979775876981132	-0.99376298509434	-0.981225957924528	-0.976324063584906	-0.994604542264151	-0.98564873245283	-0.992251177358491	-0.987191946603774	-0.98773444	-0.980645626981132	-0.992945106981132	-0.995137917358491	-0.992108467169811	-0.981942928867925	-0.981942928867925	-0.993096209433962	-0.978690028679245	-0.994733238679245
"2"	"standing"	0.277911472222222	-0.0184208270166667	-0.105908536055556	0.896928566851852	-0.370062696851852	0.129747161222222	0.0747588597592593	0.0103291774794444	-0.00837158846722222	-0.0238623875712963	-0.0820396577592593	0.0878351695481481	-0.105562157888889	-0.042241953537037	-0.0546539479425926	-0.965875181296296	-0.965875181296296	-0.980489077407407	-0.963466341851852	-0.983951904259259	-0.983946739814815	-0.959871697407407	-0.962471195740741	0.108519182924074	0.0623378066683333	0.104462499601852	-0.980973241666667	-0.970851337962963	-0.979775152037037	0.331449281481482	-0.0569368291814815	0.0396498183462963	-0.967037112037037	-0.972576152962963	-0.960627696111111	-0.107416045074074	-0.171160370096296	0.000226810610740739	-0.964052166481482	0.119649963903704	-0.977065295555556	0.304871865218519	-0.961775904814815	-0.0661266045796296	-0.977849827407407	0.160662823925926	-0.013681915312963	0.0411822244577778	-0.0151035161722222	0.11232464912963	-0.627180076111111	0.337937911666667	-0.0678959805833333	-0.987271889259259	-0.957304989259259	-0.949741851296296	-0.986685818703704	-0.97419442037037	-0.945927078703704	-0.981085715555556	-0.97105943962963	-0.982841446481482	-0.972998629814815	-0.971441996481481	-0.964856701851852	-0.979324000740741	-0.983447258518519	-0.973610118333333	-0.957874965	-0.957874965	-0.976675280185185	-0.95394338037037	-0.977204427777778
